,Airline,Total_Stops,Price,j_month,j_date,a_total_min,d_total_min,dur_min,dur_hour,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,s_Banglore,s_Chennai,s_Delhi,s_Kolkata,s_Mumbai
6146,1,2,10441,5,24,1155,1320,15,21,0,1,0,0,0,0,0,0,1,0,0
6147,1,0,3100,3,15,1345,1265,20,1,0,0,0,1,0,0,0,0,0,0,1
6148,4,1,14714,6,6,1140,1050,30,25,0,1,0,0,0,0,0,0,1,0,0
6149,10,1,9135,6,9,1130,1020,50,25,1,0,0,0,0,0,0,0,0,1,0
6150,1,1,7893,4,1,1110,1010,40,25,1,0,0,0,0,0,0,0,0,1,0
6151,4,1,12121,5,6,1415,1020,35,6,1,0,0,0,0,0,0,0,0,1,0
6152,1,0,6094,6,9,1030,850,0,3,0,1,0,0,0,0,0,0,1,0,0
6153,3,0,4423,6,9,780,610,50,2,0,0,1,0,0,0,1,0,0,0,0
6154,4,1,7832,3,21,460,1235,5,11,0,0,0,0,0,1,1,0,0,0,0
6155,10,0,5403,4,3,860,690,50,2,0,0,1,0,0,0,1,0,0,0,0
6156,8,0,3841,4,1,685,540,25,2,1,0,0,0,0,0,0,0,0,1,0
6157,4,2,11093,3,21,265,645,40,17,0,1,0,0,0,0,0,0,1,0,0
6158,4,0,7229,4,24,1370,1190,0,3,0,0,1,0,0,0,1,0,0,0,0
6159,3,0,4823,5,27,1195,1015,0,3,0,0,1,0,0,0,1,0,0,0,0
6160,4,1,11467,5,1,1150,575,35,9,1,0,0,0,0,0,0,0,0,1,0
6161,3,1,6111,5,1,760,430,30,5,1,0,0,0,0,0,0,0,0,1,0
6162,4,1,8066,5,9,655,1020,55,17,1,0,0,0,0,0,0,0,0,1,0
6163,3,1,7258,3,27,1260,285,15,16,0,1,0,0,0,0,0,0,1,0,0
6164,1,0,4729,3,27,480,310,50,2,0,1,0,0,0,0,0,0,1,0,0
6165,6,1,15135,3,6,1130,550,40,9,0,1,0,0,0,0,0,0,1,0,0
6166,1,2,12718,5,24,80,565,55,15,1,0,0,0,0,0,0,0,0,1,0
6167,4,0,5678,6,18,260,175,25,1,0,0,0,1,0,0,0,0,0,0,1
6168,3,1,5298,6,24,730,410,20,5,0,1,0,0,0,0,0,0,1,0,0
6169,4,1,14815,3,6,45,700,5,13,0,0,0,0,0,1,1,0,0,0,0
6170,4,2,13014,6,24,265,330,55,22,0,1,0,0,0,0,0,0,1,0,0
6171,8,0,4491,5,18,685,540,25,2,1,0,0,0,0,0,0,0,0,1,0
6172,6,1,11421,3,27,1130,620,30,8,0,1,0,0,0,0,0,0,1,0,0
6173,4,1,12284,3,18,460,480,40,23,0,0,0,0,0,1,1,0,0,0,0
6174,4,0,7229,5,12,525,360,45,2,0,0,1,0,0,0,1,0,0,0,0
6175,3,0,4823,4,15,605,430,55,2,0,0,1,0,0,0,1,0,0,0,0
6176,4,1,12898,6,27,265,1255,30,7,0,1,0,0,0,0,0,0,1,0,0
6177,6,1,13587,6,27,1260,425,55,13,0,1,0,0,0,0,0,0,1,0,0
6178,4,1,12373,5,18,265,540,25,19,0,1,0,0,0,0,0,0,1,0,0
6179,6,1,5999,3,21,1340,430,10,15,0,1,0,0,0,0,0,0,1,0,0
6180,1,2,10907,5,18,1110,500,10,10,1,0,0,0,0,0,0,0,0,1,0
6181,4,1,14151,6,6,1265,575,30,11,1,0,0,0,0,0,0,0,0,1,0
6182,3,0,4591,5,12,140,1410,50,2,0,0,1,0,0,0,1,0,0,0,0
6183,4,1,19225,3,6,1220,845,15,6,0,0,0,0,0,1,1,0,0,0,0
6184,4,1,9663,5,6,720,845,55,21,1,0,0,0,0,0,0,0,0,1,0
6185,4,1,10844,5,1,1095,390,45,11,1,0,0,0,0,0,0,0,0,1,0
6186,6,1,13727,5,9,1260,780,0,8,0,1,0,0,0,0,0,0,1,0,0
6187,4,1,14151,5,18,1265,575,30,11,1,0,0,0,0,0,0,0,0,1,0
6188,4,1,10262,6,27,755,1095,20,18,0,1,0,0,0,0,0,0,1,0,0
6189,8,0,3873,6,12,685,540,25,2,1,0,0,0,0,0,0,0,0,1,0
6190,4,2,13014,6,24,265,1170,55,8,0,1,0,0,0,0,0,0,1,0,0
6191,1,0,5510,6,21,1005,855,30,2,1,0,0,0,0,0,0,0,0,1,0
6192,4,2,17282,3,9,265,645,40,17,0,1,0,0,0,0,0,0,1,0,0
6193,6,2,6653,3,27,1280,585,35,11,0,1,0,0,0,0,0,0,1,0,0
6194,3,1,12214,3,3,910,595,15,5,0,1,0,0,0,0,0,0,1,0,0
6195,1,0,3625,5,1,925,835,30,1,0,0,0,1,0,0,0,0,0,0,1
6196,3,0,6860,3,3,690,510,0,3,0,0,0,0,0,1,1,0,0,0,0
6197,2,1,3876,6,24,1175,635,0,9,0,1,0,0,0,0,0,0,1,0,0
6198,10,0,5613,4,27,1335,1170,45,2,0,0,1,0,0,0,1,0,0,0,0
6199,1,2,8971,3,27,460,355,45,25,0,1,0,0,0,0,0,0,1,0,0
6200,4,0,4030,5,21,1370,1190,0,3,0,0,1,0,0,0,1,0,0,0,0
6201,3,1,8075,3,27,95,900,35,10,0,1,0,0,0,0,0,0,1,0,0
6202,6,1,7005,6,15,1260,360,0,15,0,1,0,0,0,0,0,0,1,0,0
6203,3,0,4778,3,6,55,1330,45,2,1,0,0,0,0,0,0,0,0,1,0
6204,10,0,3687,5,9,560,425,15,2,0,0,0,0,1,0,0,1,0,0,0
6205,4,1,10262,6,9,265,690,55,16,0,1,0,0,0,0,0,0,1,0,0
6206,1,2,15113,3,3,460,355,45,25,0,1,0,0,0,0,0,0,1,0,0
6207,3,1,6979,5,6,90,635,55,14,0,1,0,0,0,0,0,0,1,0,0
6208,6,1,6717,3,21,970,425,5,9,0,1,0,0,0,0,0,0,1,0,0
6209,4,1,16736,3,6,1380,535,5,14,0,0,0,0,0,1,1,0,0,0,0
6210,1,1,7192,3,15,1190,710,0,8,0,0,0,0,0,1,1,0,0,0,0
6211,3,1,4226,4,15,630,380,10,4,1,0,0,0,0,0,0,0,0,1,0
6212,6,1,9627,5,21,1140,510,30,10,0,1,0,0,0,0,0,0,1,0,0
6213,4,1,4757,4,3,1140,135,45,16,0,1,0,0,0,0,0,0,1,0,0
6214,4,1,14571,5,24,1355,845,30,8,1,0,0,0,0,0,0,0,0,1,0
6215,0,1,5162,4,1,630,410,40,3,1,0,0,0,0,0,0,0,0,1,0
6216,4,1,10844,5,18,980,990,50,23,1,0,0,0,0,0,0,0,0,1,0
6217,8,0,3815,3,21,690,540,30,2,1,0,0,0,0,0,0,0,0,1,0
6218,4,1,17261,3,6,570,700,50,21,0,0,0,0,0,1,1,0,0,0,0
6219,4,1,16736,3,6,460,1285,15,10,0,0,0,0,0,1,1,0,0,0,0
6220,8,0,3841,6,21,685,540,25,2,1,0,0,0,0,0,0,0,0,1,0
6221,4,1,10844,5,24,1245,845,40,6,1,0,0,0,0,0,0,0,0,1,0
6222,3,1,6838,3,21,1260,645,15,10,0,1,0,0,0,0,0,0,1,0,0
6223,1,1,6612,5,12,795,720,15,25,1,0,0,0,0,0,0,0,0,1,0
6224,1,0,8851,3,9,970,800,50,2,0,0,0,0,0,1,1,0,0,0,0
6225,10,1,12395,3,6,1195,525,10,11,0,0,0,1,0,0,0,0,0,0,1
6226,0,0,4282,6,24,465,295,50,2,0,0,1,0,0,0,1,0,0,0,0
6227,4,1,14781,5,21,560,1200,20,13,1,0,0,0,0,0,0,0,0,1,0
6228,6,1,9646,6,12,1350,585,45,12,0,1,0,0,0,0,0,0,1,0,0
6229,3,1,6628,5,27,90,900,30,10,0,1,0,0,0,0,0,0,1,0,0
6230,10,0,4668,6,18,580,420,40,2,0,0,1,0,0,0,1,0,0,0,0
6231,6,1,16863,3,6,95,1080,35,7,0,1,0,0,0,0,0,0,1,0,0
6232,6,1,12192,6,9,1140,420,0,12,0,1,0,0,0,0,0,0,1,0,0
6233,4,1,12719,3,21,265,135,10,26,0,1,0,0,0,0,0,0,1,0,0
6234,4,1,12898,5,21,755,1310,45,14,0,1,0,0,0,0,0,0,1,0,0
6235,4,1,10262,6,3,1140,1185,15,23,0,1,0,0,0,0,0,0,1,0,0
6236,8,1,7804,5,24,1285,955,30,5,1,0,0,0,0,0,0,0,0,1,0
6237,3,0,4174,4,18,435,280,35,2,1,0,0,0,0,0,0,0,0,1,0
6238,3,0,2227,6,27,1300,1205,35,1,0,0,0,1,0,0,0,0,0,0,1
6239,4,1,11087,3,18,540,1370,10,10,0,0,0,0,0,1,1,0,0,0,0
6240,6,1,11667,3,21,1130,480,50,10,0,1,0,0,0,0,0,0,1,0,0
6241,1,0,7931,3,6,1270,1085,5,3,0,1,0,0,0,0,0,0,1,0,0
6242,3,0,5277,6,12,25,1325,20,2,0,0,0,0,1,0,0,1,0,0,0
6243,4,1,13626,6,12,1095,390,45,11,1,0,0,0,0,0,0,0,0,1,0
6244,4,1,12373,5,18,265,1095,10,10,0,1,0,0,0,0,0,0,1,0,0
6245,4,1,10031,3,24,1090,390,40,11,1,0,0,0,0,0,0,0,0,1,0
6246,4,1,10844,5,12,1245,990,15,28,1,0,0,0,0,0,0,0,0,1,0
6247,2,1,6591,5,9,1175,635,0,9,0,1,0,0,0,0,0,0,1,0,0
6248,4,1,5406,4,1,1140,1095,45,24,0,1,0,0,0,0,0,0,1,0,0
6249,4,1,10844,5,15,980,1270,10,19,1,0,0,0,0,0,0,0,0,1,0
6250,8,0,2017,5,27,15,1365,30,1,0,0,0,1,0,0,0,0,0,0,1
6251,4,1,12373,5,9,755,600,35,26,0,1,0,0,0,0,0,0,1,0,0
6252,1,1,8669,6,6,1155,420,15,12,0,1,0,0,0,0,0,0,1,0,0
6253,0,1,6151,3,27,945,475,50,7,0,1,0,0,0,0,0,0,1,0,0
6254,6,1,10348,5,18,1350,585,45,12,0,1,0,0,0,0,0,0,1,0,0
6255,4,0,8016,3,24,1355,1195,40,2,0,0,0,0,0,1,1,0,0,0,0
6256,3,0,4823,6,12,680,510,50,2,0,0,1,0,0,0,1,0,0,0,0
6257,1,0,5510,5,21,1005,855,30,2,1,0,0,0,0,0,0,0,0,1,0
6258,1,0,3100,3,18,460,380,20,1,0,0,0,1,0,0,0,0,0,0,1
6259,4,1,10262,6,27,1140,1095,45,24,0,1,0,0,0,0,0,0,1,0,0
6260,4,1,14714,6,1,1140,690,30,7,0,1,0,0,0,0,0,0,1,0,0
6261,4,1,10262,6,15,1140,600,0,9,0,1,0,0,0,0,0,0,1,0,0
6262,1,0,6961,6,18,1190,1020,50,2,0,0,1,0,0,0,1,0,0,0,0
6263,3,1,6206,5,27,90,1050,0,8,0,1,0,0,0,0,0,0,1,0,0
6264,1,2,7904,3,15,1375,495,40,14,0,0,0,0,0,1,1,0,0,0,0
6265,4,2,12819,6,27,755,1150,25,17,0,1,0,0,0,0,0,0,1,0,0
6266,4,1,10262,6,15,755,1310,45,14,0,1,0,0,0,0,0,0,1,0,0
6267,3,0,4591,4,21,255,90,45,2,0,0,1,0,0,0,1,0,0,0,0
6268,4,2,10368,6,24,755,580,55,26,0,1,0,0,0,0,0,0,1,0,0
6269,6,1,11142,5,9,1155,425,10,12,0,1,0,0,0,0,0,0,1,0,0
6270,1,0,4729,4,6,480,310,50,2,0,1,0,0,0,0,0,0,1,0,0
6271,6,1,9424,5,9,90,780,30,12,0,1,0,0,0,0,0,0,1,0,0
6272,6,1,15136,3,6,930,540,30,6,0,1,0,0,0,0,0,0,1,0,0
6273,1,2,12199,5,18,460,1035,25,14,0,1,0,0,0,0,0,0,1,0,0
6274,4,1,10262,6,12,265,690,55,16,0,1,0,0,0,0,0,0,1,0,0
6275,3,0,4729,4,3,1055,860,15,3,0,1,0,0,0,0,0,0,1,0,0
6276,8,0,3841,6,9,1180,1030,30,2,1,0,0,0,0,0,0,0,0,1,0
6277,4,1,14388,5,18,560,1135,25,14,1,0,0,0,0,0,0,0,0,1,0
6278,3,0,2754,6,27,245,155,30,1,0,0,0,1,0,0,0,0,0,0,1
6279,1,2,12358,3,3,635,530,45,25,0,0,0,0,0,1,1,0,0,0,0
6280,1,2,6117,5,15,280,550,30,19,1,0,0,0,0,0,0,0,0,1,0
6281,4,2,15129,5,24,265,330,55,22,0,1,0,0,0,0,0,0,1,0,0
6282,4,1,14388,5,15,495,1270,5,11,1,0,0,0,0,0,0,0,0,1,0
6283,1,1,7480,6,24,565,750,55,20,0,1,0,0,0,0,0,0,1,0,0
6284,6,1,10791,6,27,755,360,35,6,0,1,0,0,0,0,0,0,1,0,0
6285,4,1,12452,3,27,265,425,20,21,0,1,0,0,0,0,0,0,1,0,0
6286,3,1,4226,5,21,1430,1195,55,3,1,0,0,0,0,0,0,0,0,1,0
6287,10,0,5403,4,15,1430,1260,50,2,0,0,1,0,0,0,1,0,0,0,0
6288,6,1,9646,6,1,1350,585,45,12,0,1,0,0,0,0,0,0,1,0,0
6289,0,0,4282,6,3,465,295,50,2,0,0,1,0,0,0,1,0,0,0,0
6290,6,1,7845,3,27,930,535,35,6,0,1,0,0,0,0,0,0,1,0,0
6291,3,0,3384,3,21,1315,1175,20,2,0,0,0,0,1,0,0,1,0,0,0
6292,3,0,4823,5,6,1310,1135,55,2,0,0,1,0,0,0,1,0,0,0,0
6293,3,0,3597,6,15,1315,1175,20,2,0,0,0,0,1,0,0,1,0,0,0
6294,6,1,13587,6,15,1260,540,0,12,0,1,0,0,0,0,0,0,1,0,0
6295,0,1,13474,3,3,430,1005,25,14,0,1,0,0,0,0,0,0,1,0,0
6296,3,0,3384,3,21,935,800,15,2,0,0,0,0,1,0,0,1,0,0,0
6297,4,2,15129,5,27,1140,330,30,13,0,1,0,0,0,0,0,0,1,0,0
6298,4,1,8586,5,21,495,390,45,25,1,0,0,0,0,0,0,0,0,1,0
6299,3,0,4591,6,9,140,1410,50,2,0,0,1,0,0,0,1,0,0,0,0
6300,4,2,13882,6,27,755,705,50,24,0,1,0,0,0,0,0,0,1,0,0
6301,6,1,18286,3,3,95,780,35,12,0,1,0,0,0,0,0,0,1,0,0
6302,0,1,5192,5,15,1165,455,50,11,1,0,0,0,0,0,0,0,0,1,0
6303,4,2,11118,6,27,755,580,55,26,0,1,0,0,0,0,0,0,1,0,0
6304,3,1,14871,3,3,930,400,50,8,0,1,0,0,0,0,0,0,1,0,0
6305,1,2,15107,5,24,325,600,25,19,1,0,0,0,0,0,0,0,0,1,0
6306,1,1,8669,6,12,1155,420,15,12,0,1,0,0,0,0,0,0,1,0,0
6307,2,1,5171,4,1,15,1000,35,7,1,0,0,0,0,0,0,0,0,1,0
6308,4,1,8529,6,12,720,990,30,19,1,0,0,0,0,0,0,0,0,1,0
6309,4,1,7438,3,27,265,1385,20,5,0,1,0,0,0,0,0,0,1,0,0
6310,3,1,6206,6,9,90,1030,20,8,0,1,0,0,0,0,0,0,1,0,0
6311,1,0,7171,6,9,1185,1020,45,2,0,0,1,0,0,0,1,0,0,0,0
6312,4,1,14151,6,9,865,575,50,28,1,0,0,0,0,0,0,0,0,1,0
6313,4,1,14939,6,9,495,1135,20,13,1,0,0,0,0,0,0,0,0,1,0
6314,4,1,25735,3,1,685,700,45,23,0,0,0,0,0,1,1,0,0,0,0
6315,4,2,13882,6,12,265,565,0,19,0,1,0,0,0,0,0,0,1,0,0
6316,10,1,9555,5,18,1130,1220,30,22,1,0,0,0,0,0,0,0,0,1,0
6317,3,0,4804,4,27,1375,1220,35,2,1,0,0,0,0,0,0,0,0,1,0
6318,10,0,6627,3,15,560,425,15,2,0,0,0,0,1,0,0,1,0,0,0
6319,4,1,8586,5,12,720,390,30,5,1,0,0,0,0,0,0,0,0,1,0
6320,3,0,4804,5,9,50,1335,35,2,1,0,0,0,0,0,0,0,0,1,0
6321,1,2,17135,3,1,1435,530,5,39,0,0,0,0,0,1,1,0,0,0,0
6322,4,1,15554,5,9,1140,600,0,9,0,1,0,0,0,0,0,0,1,0,0
6323,3,1,6838,5,27,1260,510,30,12,0,1,0,0,0,0,0,0,1,0,0
6324,3,1,8258,3,3,720,455,25,4,0,1,0,0,0,0,0,0,1,0,0
6325,2,1,8213,3,6,1160,625,55,8,0,1,0,0,0,0,0,0,1,0,0
6326,6,1,12192,6,6,1140,420,0,12,0,1,0,0,0,0,0,0,1,0,0
6327,6,1,14848,6,3,1155,600,15,9,0,1,0,0,0,0,0,0,1,0,0
6328,3,0,4148,3,21,1065,910,35,2,1,0,0,0,0,0,0,0,0,1,0
6329,4,1,10844,6,6,720,1200,0,16,1,0,0,0,0,0,0,0,0,1,0
6330,4,1,10844,5,18,1355,1135,40,27,1,0,0,0,0,0,0,0,0,1,0
6331,6,1,6795,6,24,90,1140,30,6,0,1,0,0,0,0,0,0,1,0,0
6332,4,1,14781,5,15,280,990,10,12,1,0,0,0,0,0,0,0,0,1,0
6333,3,1,6582,6,27,750,435,15,5,0,1,0,0,0,0,0,0,1,0,0
6334,8,0,3919,4,24,740,570,50,2,0,0,1,0,0,0,1,0,0,0,0
6335,6,1,9646,6,27,1350,585,45,12,0,1,0,0,0,0,0,0,1,0,0
6336,8,1,7744,3,1,1420,935,5,8,0,0,0,0,0,1,1,0,0,0,0
6337,4,2,11733,6,6,755,580,55,26,0,1,0,0,0,0,0,0,1,0,0
6338,4,1,10262,6,15,265,540,25,19,0,1,0,0,0,0,0,0,1,0,0
6339,4,1,17524,3,12,735,345,30,6,0,0,0,0,0,1,1,0,0,0,0
6340,8,0,3603,3,9,10,1365,25,1,0,0,0,1,0,0,0,0,0,0,1
6341,6,1,7564,5,18,1155,450,45,11,0,1,0,0,0,0,0,0,1,0,0
6342,6,1,7005,6,9,1260,620,40,10,0,1,0,0,0,0,0,0,1,0,0
6343,3,1,14871,3,3,95,550,25,16,0,1,0,0,0,0,0,0,1,0,0
6344,0,0,4282,4,18,465,295,50,2,0,0,1,0,0,0,1,0,0,0,0
6345,4,2,15129,5,27,755,1385,30,13,0,1,0,0,0,0,0,0,1,0,0
6346,0,1,6752,6,24,1345,1005,40,5,0,1,0,0,0,0,0,0,1,0,0
6347,1,0,6094,5,21,1075,845,50,3,0,1,0,0,0,0,0,0,1,0,0
6348,3,0,3175,5,1,1105,1015,30,1,0,0,0,1,0,0,0,0,0,0,1
6349,6,1,8266,6,27,1155,525,30,10,0,1,0,0,0,0,0,0,1,0,0
6350,2,0,6722,4,12,1420,1255,45,2,0,0,1,0,0,0,1,0,0,0,0
6351,8,0,3873,6,24,570,415,35,2,1,0,0,0,0,0,0,0,0,1,0
6352,1,0,2575,4,3,925,835,30,1,0,0,0,1,0,0,0,0,0,0,1
6353,6,1,7787,5,21,1155,400,35,12,0,1,0,0,0,0,0,0,1,0,0
6354,3,1,9257,3,3,465,120,45,5,0,1,0,0,0,0,0,0,1,0,0
6355,4,0,4030,5,12,1320,1135,5,3,0,0,1,0,0,0,1,0,0,0,0
6356,8,0,4991,5,3,5,1270,55,2,0,0,1,0,0,0,1,0,0,0,0
6357,3,1,9861,3,21,800,450,50,5,0,1,0,0,0,0,0,0,1,0,0
6358,3,1,10406,3,15,1295,1010,45,4,0,0,0,0,0,1,1,0,0,0,0
6359,4,0,7229,6,9,1090,915,55,2,0,0,1,0,0,0,1,0,0,0,0
6360,6,1,7670,5,15,1260,525,15,12,0,1,0,0,0,0,0,0,1,0,0
6361,4,2,14300,6,24,265,1200,25,8,0,1,0,0,0,0,0,0,1,0,0
6362,10,1,8452,5,15,645,430,35,27,1,0,0,0,0,0,0,0,0,1,0
6363,8,0,3873,4,6,1045,895,30,2,1,0,0,0,0,0,0,0,0,1,0
6364,8,1,6853,6,9,1035,515,40,8,1,0,0,0,0,0,0,0,0,1,0
6365,4,0,7229,4,6,845,670,55,2,0,0,1,0,0,0,1,0,0,0,0
6366,4,0,7229,4,15,1370,1190,0,3,0,0,1,0,0,0,1,0,0,0,0
6367,4,1,14714,6,3,755,1155,20,17,0,1,0,0,0,0,0,0,1,0,0
6368,3,0,4804,6,12,1190,1035,35,2,1,0,0,0,0,0,0,0,0,1,0
6369,3,1,11465,5,9,855,560,55,4,1,0,0,0,0,0,0,0,0,1,0
6370,3,0,4591,4,21,140,1410,50,2,0,0,1,0,0,0,1,0,0,0,0
6371,3,1,6628,6,9,90,555,15,16,0,1,0,0,0,0,0,0,1,0,0
6372,3,1,8025,3,6,465,120,45,5,0,1,0,0,0,0,0,0,1,0,0
6373,0,1,6152,6,12,945,475,50,7,0,1,0,0,0,0,0,0,1,0,0
6374,3,0,3943,4,3,780,610,50,2,0,0,1,0,0,0,1,0,0,0,0
6375,10,1,9187,6,6,645,430,35,27,1,0,0,0,0,0,0,0,0,1,0
6376,10,1,9187,5,21,645,1220,25,14,1,0,0,0,0,0,0,0,0,1,0
6377,1,2,15164,5,1,825,600,45,27,1,0,0,0,0,0,0,0,0,1,0
6378,6,1,10276,3,6,970,585,25,6,0,1,0,0,0,0,0,0,1,0,0
6379,6,1,12192,6,1,1140,230,10,15,0,1,0,0,0,0,0,0,1,0,0
6380,0,1,5554,3,24,1410,1195,35,3,1,0,0,0,0,0,0,0,0,1,0
6381,1,1,6377,3,27,1155,420,15,12,0,1,0,0,0,0,0,0,1,0,0
6382,3,1,6232,3,21,95,1230,5,5,0,1,0,0,0,0,0,0,1,0,0
6383,3,1,6496,5,9,605,310,55,4,0,1,0,0,0,0,0,0,1,0,0
6384,3,0,4823,6,24,1280,1095,5,3,0,0,1,0,0,0,1,0,0,0,0
6385,3,1,6116,6,6,1395,1175,40,3,1,0,0,0,0,0,0,0,0,1,0
6386,4,1,7757,5,9,1095,1200,15,22,1,0,0,0,0,0,0,0,0,1,0
6387,6,1,8266,5,21,1155,525,30,10,0,1,0,0,0,0,0,0,1,0,0
6388,8,0,3873,5,21,570,415,35,2,1,0,0,0,0,0,0,0,0,1,0
6389,4,1,11841,5,15,605,1270,55,12,1,0,0,0,0,0,0,0,0,1,0
6390,3,0,4804,5,24,1085,930,35,2,1,0,0,0,0,0,0,0,0,1,0
6391,3,0,3943,6,1,780,610,50,2,0,0,1,0,0,0,1,0,0,0,0
6392,6,1,15898,5,27,1155,690,45,7,0,1,0,0,0,0,0,0,1,0,0
6393,4,1,14151,5,15,1265,1020,5,28,1,0,0,0,0,0,0,0,0,1,0
6394,4,1,10577,6,9,265,960,25,12,0,1,0,0,0,0,0,0,1,0,0
6395,1,0,4441,4,3,535,370,45,2,0,0,1,0,0,0,1,0,0,0,0
6396,4,1,5177,4,6,755,690,5,25,0,1,0,0,0,0,0,0,1,0,0
6397,1,0,4460,4,1,1400,1245,35,2,1,0,0,0,0,0,0,0,0,1,0
6398,6,1,13727,5,18,1260,480,0,13,0,1,0,0,0,0,0,0,1,0,0
6399,4,1,14714,6,3,755,960,35,20,0,1,0,0,0,0,0,0,1,0,0
6400,4,2,10588,6,6,1140,1285,35,21,0,1,0,0,0,0,0,0,1,0,0
6401,4,1,7438,3,21,1130,540,50,9,0,1,0,0,0,0,0,0,1,0,0
6402,1,1,12677,3,6,565,1240,45,12,0,1,0,0,0,0,0,0,1,0,0
6403,4,1,14714,6,6,1140,1095,45,24,0,1,0,0,0,0,0,0,1,0,0
6404,3,0,2754,6,24,810,720,30,1,0,0,0,1,0,0,0,0,0,0,1
6405,3,2,6494,3,21,1280,455,45,13,0,1,0,0,0,0,0,0,1,0,0
6406,3,1,5607,3,15,1235,975,20,4,0,0,0,0,0,1,1,0,0,0,0
6407,4,1,25735,3,1,1280,1370,30,22,0,0,0,0,0,1,1,0,0,0,0
6408,3,0,4823,5,3,605,430,55,2,0,0,1,0,0,0,1,0,0,0,0
6409,1,0,2050,3,21,1345,1265,20,1,0,0,0,1,0,0,0,0,0,0,1
6410,1,1,12127,3,12,1395,530,25,14,0,0,0,0,0,1,1,0,0,0,0
6411,6,1,13377,6,12,90,1095,15,7,0,1,0,0,0,0,0,0,1,0,0
6412,4,0,7229,5,6,1370,1190,0,3,0,0,1,0,0,0,1,0,0,0,0
6413,10,0,6216,4,24,550,360,10,3,0,1,0,0,0,0,0,0,1,0,0
6414,1,0,8456,6,9,1270,1085,5,3,0,1,0,0,0,0,0,0,1,0,0
6415,4,2,15129,5,18,755,1150,25,17,0,1,0,0,0,0,0,0,1,0,0
6416,4,1,13817,3,12,460,1015,45,14,0,0,0,0,0,1,1,0,0,0,0
6417,2,1,6296,5,6,815,445,10,6,0,1,0,0,0,0,0,0,1,0,0
6418,1,0,5170,3,21,1005,855,30,2,1,0,0,0,0,0,0,0,0,1,0
6419,8,0,3919,5,24,5,1270,55,2,0,0,1,0,0,0,1,0,0,0,0
6420,3,0,4823,4,3,605,430,55,2,0,0,1,0,0,0,1,0,0,0,0
6421,4,1,10262,6,24,265,600,25,18,0,1,0,0,0,0,0,0,1,0,0
6422,4,2,13882,6,9,755,845,30,22,0,1,0,0,0,0,0,0,1,0,0
6423,6,1,13587,6,6,1260,780,0,8,0,1,0,0,0,0,0,0,1,0,0
6424,4,1,11848,3,9,265,20,5,28,0,1,0,0,0,0,0,0,1,0,0
6425,1,1,11678,3,6,1425,600,45,13,0,0,0,1,0,0,0,0,0,0,1
6426,3,0,4823,5,18,1280,1105,55,2,0,0,1,0,0,0,1,0,0,0,0
6427,8,0,3919,4,15,5,1270,55,2,0,0,1,0,0,0,1,0,0,0,0
6428,10,0,11982,6,12,1205,1065,20,2,0,0,0,0,1,0,0,1,0,0,0
6429,4,1,10703,5,1,1080,575,25,8,1,0,0,0,0,0,0,0,0,1,0
6430,4,1,10844,5,18,1415,1135,40,28,1,0,0,0,0,0,0,0,0,1,0
6431,4,1,10844,5,15,1190,1135,55,24,1,0,0,0,0,0,0,0,0,1,0
6432,3,0,3175,6,27,1105,1015,30,1,0,0,0,1,0,0,0,0,0,0,1
6433,1,1,9929,6,1,1155,480,15,11,0,1,0,0,0,0,0,0,1,0,0
6434,4,1,19225,3,6,1150,845,5,5,0,0,0,0,0,1,1,0,0,0,0
6435,8,0,2017,5,24,435,345,30,1,0,0,0,1,0,0,0,0,0,0,1
6436,4,1,7832,3,21,735,700,35,24,0,0,0,0,0,1,1,0,0,0,0
6437,4,1,9663,5,1,560,390,50,26,1,0,0,0,0,0,0,0,0,1,0
6438,6,1,7005,6,9,1260,700,20,9,0,1,0,0,0,0,0,0,1,0,0
6439,3,0,3175,5,12,245,155,30,1,0,0,0,1,0,0,0,0,0,0,1
6440,1,1,5006,4,1,920,875,45,24,1,0,0,0,0,0,0,0,0,1,0
6441,6,1,9526,6,15,1155,525,30,10,0,1,0,0,0,0,0,0,1,0,0
6442,4,2,13292,6,6,1140,330,30,13,0,1,0,0,0,0,0,0,1,0,0
6443,3,1,6058,5,9,215,1310,45,5,0,1,0,0,0,0,0,0,1,0,0
6444,1,3,10493,6,24,460,315,25,26,0,1,0,0,0,0,0,0,1,0,0
6445,4,1,10844,6,9,1355,990,5,6,1,0,0,0,0,0,0,0,0,1,0
6446,4,1,10953,4,1,1265,575,30,11,1,0,0,0,0,0,0,0,0,1,0
6447,4,1,10844,5,21,720,1200,0,16,1,0,0,0,0,0,0,0,0,1,0
6448,4,1,10539,6,6,585,1225,20,13,1,0,0,0,0,0,0,0,0,1,0
6449,4,2,13292,6,15,265,330,55,22,0,1,0,0,0,0,0,0,1,0,0
6450,10,0,6741,5,18,550,360,10,3,0,1,0,0,0,0,0,0,1,0,0
6451,4,1,14571,6,6,560,1200,20,13,1,0,0,0,0,0,0,0,0,1,0
6452,4,1,14781,5,9,1095,505,50,9,1,0,0,0,0,0,0,0,0,1,0
6453,3,0,3838,5,18,1105,1015,30,1,0,0,0,1,0,0,0,0,0,0,1
6454,1,0,5201,6,18,1075,845,50,3,0,1,0,0,0,0,0,0,1,0,0
6455,0,1,8759,6,9,945,475,50,7,0,1,0,0,0,0,0,0,1,0,0
